School,OPEID,AdmissionRate,SAT,Cost,Longitude,Latitude,WikidataID,Score
Michael's Barber & Hair Stylist Academy,4287300.0,,,,-96.978283,32.838765,,
Yeshiva Yesoda Hatorah Vetz Chaim,4287600.0,,,25453.0,-73.961026,40.706959,,
North-West College-San Diego,2338515.0,,,,-117.136429,32.822045,,
West Virginia Junior College-United Career Institute,500703.0,,,,-79.690734,40.321221,,
Aviation Institute of Maintenance-Charlotte,3176301.0,,,26618.0,-80.736311,35.161941,,
Ponce Health Sciences University-East,2482403.0,0.5143,,22212.0,-66.589688,18.0083,,
Fortis College-Landover,2132303.0,,,27659.0,-76.866209,38.949983,,
Stautzenberger College-Rockford Career College,486611.0,,,25078.0,-89.027291,42.255903,,
WellSpring School of Allied Health-Wichita,3970403.0,,,,-97.442623,37.673562,,
Access Careers-Islandia,4213401.0,,,,-73.175617,40.800874,,
Northern Pennsylvania Regional College,,0.5714,,,-79.147078,41.845727,,
American Medical Institute Inc.,4286600.0,,,,-95.596735,29.702418,,
Apex College of Veterinary Technology,4285700.0,,,,-104.813477,38.828277,,
Meryma'at Barber College,4289800.0,,,,-81.777912,41.458723,,
Western Maricopa Education Center,4247200.0,,,,-112.292829,33.535973,,
Bais Medrash of Dexter Park,4284600.0,0.5,,28160.0,-74.045927,41.081404,,
Makana Esthetics Wellness Academy,4275400.0,,,,-157.869172,21.315179,,
Oak Valley College,4293400.0,,,,-117.39089,34.150067,,
Paul Mitchell the School-San Jose,4290500.0,,,,-121.814156,37.325292,,
Zion Massage College,4275300.0,,,,-113.618974,37.097894,,
Great Lakes Boat Building School,4280000.0,,,,-84.362578,45.992299,,
Austin Career Institute,4282500.0,,,,-97.726714,30.36933,,
Professional Culinary Academy,4283800.0,,,,-78.876532,42.920978,,
Gather 4 Him Christian College,4284000.0,,,12715.0,-119.161961,46.212057,,
Altura College,4284400.0,,,,-117.165734,46.717811,,
Royal Learning Institute,4284900.0,,,,-73.995353,40.748713,,
Hollywood Cultural College,4285300.0,,,,-118.299523,34.061319,,
Mariano Moreno Culinary Institute,4285500.0,,,,-80.228896,25.750902,,
Alder Graduate School of Education,4287000.0,,,,-122.239258,37.486305,,
Webb's Barber School of Arts,4287100.0,,,,-83.710533,32.825269,,
Adrian H. Wallace Barber Academy,4287400.0,,,,-87.213526,30.453536,,
St. Louis Med Tech,4287800.0,,,,-90.335689,38.551852,,
Total Beauty Institute,4288100.0,,,,-81.657851,30.37218,,
Pearlands Innovative School of Beauty,4288900.0,,,,-95.365954,29.55683,,
Durant Institute of Hair Design,4289600.0,,,,-96.405502,34.005777,,
Premiere Aesthetics Institute,4290700.0,,,,-121.337216,44.041995,,
California Indian Nations College,,0.5714,,,-116.353365,33.773732,,
Florida Professional Institute,4291900.0,,,,-80.324728,25.733948,,
The Professional Cosmetology Academy,4293200.0,,,,-99.481765,27.555981,,
Hackensack Meridian School of Medicine,4293300.0,,,,-74.155128,40.833902,,
Taylor Andrews Academy of Hair Design-Hair Lab Detroit Barber School,4173202.0,,,,-83.214501,42.198536,,
Paul Mitchell the School-Reno-North Tahoe,4203101.0,,,,-120.222884,39.324674,,
Paul Mitchell the School-Fort Lauderdale,4228301.0,,,,-80.255003,26.117978,,
PCI Academy-Iowa City,2160902.0,,,,-91.503091,41.642665,,
Larry's Barber College,4117604.0,,,,-87.607449,41.751137,,
Royal Learning Institute,4284901.0,,,,-73.889629,40.748716,,
Paul Mitchell the School-Richland-Provo,3065001.0,,,,-111.642161,40.24048,,
Arizona College of Nursing-Tampa,3115005.0,0.9293,,,-82.523369,27.955614,,
Arizona College of Nursing-Fort Lauderdale,3115006.0,0.9293,,,-80.138479,26.205783,,
Arizona College of Nursing-Tucson,3115007.0,0.9293,,,-110.875881,32.217803,,
Arizona College of Nursing-Phoenix,3115008.0,0.9293,,,-112.117327,33.635804,,
Empire Beauty School-Newport News,1054216.0,,,,-76.504353,37.114415,,
Tricoci University of Beauty Culture-Normal,4147401.0,,,,-89.001721,40.531563,,
Elite Welding Academy,4206702.0,,,,-95.298611,29.700719,,
Paul Mitchell the School-Murfreesboro-Nashville,2153105.0,,,,-86.601113,36.307547,,
Dorsey College-Woodhaven,469211.0,,,35279.0,-83.222665,42.138333,,
Pathways College,4295300.0,1.0,,,-118.078697,34.152285,,
San Joaquin Valley College-Madera,2120713.0,,,,-120.082716,36.976963,,
San Joaquin Valley College-Delano,2120714.0,,,,-119.229077,35.774826,,
San Joaquin Valley College-Atascadero,2120716.0,,,,-120.652852,35.471527,,
San Joaquin Valley College-Rancho Mirage,2120718.0,,,,-116.390793,33.798782,,
San Joaquin Valley College-Santa Maria,2120719.0,,,,-120.433296,34.937806,,
Advantage Technical College-Aguadilla,3104402.0,,,,-67.154491,18.433012,,
San Joaquin Valley College-Porterville,2120715.0,,,,-119.01576,36.071598,,
Ruben's Five Star Academy,4292100.0,,,,-81.591914,27.896937,,
Mason Anthony School of Cosmetology Arts & Sciences,4292800.0,,,,-83.151152,40.00274,,
California Institute of Arts & Technology-National City,4259801.0,,,,-117.106076,32.661577,,
Triangle Tech-Chambersburg,783908.0,,,26948.0,-77.642205,39.995848,,
Provo College-Idaho Falls Campus,2360803.0,,,,-112.00228,43.481,,
Miller-Motte College-Chattanooga 2,2306831.0,,,,-85.240436,35.092311,,
Eagle Gate College-Boise Campus,2178504.0,,,,-116.298572,43.59091,,
Elite Welding Academy South Point,4206703.0,,,,-82.594354,38.447233,,
Zorganics Institute Beauty and Wellness,,0.5714,,,-122.49472,48.791194,,
Troy University-Phenix City Campus,104703.0,0.9243,1094.0,,,,,
Troy University-Montgomery Campus,104755.0,0.9243,1094.0,,,,,
Troy University-Dothan Campus,104754.0,0.9243,1094.0,,,,,
Troy University-Online,104700.0,0.9243,1094.0,,,,,
Troy University-Support Sites,104700.0,0.9243,1094.0,,,,,
Arizona State University-West,108101.0,0.8688,1207.0,,,,,
Arizona State University - Tucson,108131.0,0.8688,1207.0,,,,,
Arizona State University - The Gila Valley,108162.0,0.8688,1207.0,,,,,
Arizona State University - Yuma,108163.0,0.8688,1207.0,,,,,
Arizona State University - Pinal,108165.0,0.8688,1207.0,,,,,
Arizona State University - Cochise,108166.0,0.8688,1207.0,,,,,
Arizona State University - Yavapai,108168.0,0.8688,1207.0,,,,,
Arizona State University - Pima,108169.0,0.8688,1207.0,,,,,
Arizona State University - Washington D.C.,108172.0,0.8688,1207.0,,,,,
Arkansas College of Barbering and Hair Design,3023401.0,,,,,,,
Career Academy of Hair Design-Siloam Springs,2341702.0,,,,,,,
Career Academy of Hair Design-Rogers,2341701.0,,,,,,,
Career Academy of Hair Design-Fayetteville,2341703.0,,,,,,,
Career Academy of Hair Design - Fort Smith,2341704.0,,,,,,,
University of Arkansas Community College at Hope - Texarkana,573201.0,,,,,,,
Alliant International University-Fresno,1111707.0,0.381,,,,,,
Alliant International University-Los Angeles,1111705.0,0.381,,,,,,
Alliant International University-Irvine,1111704.0,0.381,,,,,,
Alliant International University-Sacramento,1111710.0,0.381,,,,,,
Flashpoint Chicago A Campus of Columbia College Hollywood,2110205.0,,,,,,,
FIDM-Fashion Institute of Design & Merchandising-Orange County,1111203.0,0.382,,,,,,
FIDM-Fashion Institute of Design & Merchandising-San Diego,1111204.0,0.382,,,,,,
Franciscan School of Theology - San Diego,1179203.0,,,,,,,
Golden Gate University-Seattle,120522.0,,,,,,,
Golden Gate University-Silicon Valley,120504.0,,,,,,,
Humphreys College-Modesto,121203.0,,,,,,,
TONI&GUY Hairdressing Academy - Costa Mesa,2255401.0,,,,,,,
IDEA at ATEP,2539501.0,,,,,,,
Life Pacific University-Virginia,2270602.0,0.931,1015.0,,,,,
Marymount University - Waterfront Campus,1047402.0,,,,,,,
Marymount California University - Lakeside Campus,1047403.0,,,,,,,
MiraCosta College - San Elijo Campus,123901.0,,,,,,,
San Diego State University-Imperial Valley Campus,115101.0,0.367,1207.0,,,,,
San Joaquin General Hospital School of Radiation Technology,128001.0,,,,,,,
Thomas Aquinas College - New England,2358001.0,0.8553,1297.0,,,,,
Victor Valley Community College - Aviation Technology,133501.0,,,,,,,
Colorado Technical University-Denver South,1014802.0,,,,,,,
Denver Seminary - Washington DC,135201.0,,,,,,,
Denver Seminary - West Texas,135202.0,,,,,,,
Otero Junior College - La Junta High School,136201.0,,,,,,,
Otero Junior College - East School,136202.0,,,,,,,
Otero Junior College - Fort Lyon Colorado Coalition for the Homeless,136203.0,,,,,,,
Three Rivers Community College - Corrigan-Radgowski Correctional Center,976504.0,,,,,,,
Three Rivers Community College - York Correctional Institution,976505.0,,,,,,,
Porter and Chester Institute of Rocky Hill,1077910.0,,,,,,,
Porter and Chester Institute of Enfield,1077903.0,,,,,,,
Porter and Chester Institute of Waterbury,1077902.0,,,,,,,
Porter and Chester Institute of Worcester,1077906.0,,,,,,,
Porter and Chester Institute - New London,1077917.0,,,,,,,
Porter and Chester Institute - Brockton,1077918.0,,,,,,,
Delaware Technical Community College-Owens,1172702.0,,,,,,,
Delaware Technical Community College-Stanton/Wilmington,1172703.0,,,,,,,
Strayer University-Takoma Park Campus,145904.0,,,,,,,
Barry University Law School,146601.0,0.653,,,,,,
Keiser University-Melbourne,2151901.0,0.972,,,,,,
Keiser University-Tallahassee,2151902.0,0.972,,,,,,
Keiser University-Daytona,2151904.0,0.972,,,,,,
Keiser University-Lakeland,2151906.0,0.972,,,,,,
Keiser University- Miami,2151908.0,0.972,,,,,,
Keiser University-Sarasota,2151903.0,0.972,,,,,,
Keiser University-Jacksonville,2151910.0,0.972,,,,,,
Keiser University-Tampa,2151914.0,0.972,,,,,,
Keiser University-Pembroke Pines,2151913.0,0.972,,,,,,
Keiser University-Port St Lucie,2151911.0,0.972,,,,,,
Keiser University-West Palm Beach,2151912.0,0.972,,,,,,
Keiser University-Ft Myers,2151917.0,0.972,,,,,,
Keiser University -  Clearwater,2151920.0,0.972,,,,,,
Keiser University - New Port Richey,2151921.0,0.972,,,,,,
Keiser University - Residential (Flagship),2151922.0,0.972,,,,,,
Maynard A. Traviss Technical College - Central Florida Aerospace Academy,560801.0,,,,,,,
Miami Lakes Educational Center and Technical College -,2524201.0,,,,,,,
Rasmussen University-Central Pasco,869411.0,,,,,,,
Rasmussen University-Fort Myers,869413.0,,,,,,,
Rasmussen University-Tampa/Brandon,869420.0,,,,,,,
Rasmussen University-Land O' Lakes,869422.0,,,,,,,
East Georgia State College - Statesboro,1099701.0,,,,,,,
East Georgia State College - Augusta,1099702.0,,,,,,,
Triton College - Intl Union of Operating Engr Local 399 Trning Fac.,177302.0,,,,,,,
PJ's College of Cosmetology- Brownsburg,2241701.0,,,,,,,
PJ's College of Cosmetology-Crestwood,2241702.0,,,,,,,
PJ's College of Cosmetology- Jeffersonville,2241703.0,,,,,,,
Ivy Tech Community College-Northcentral,991707.0,,,,,,,
Ivy Tech Community College-East Central,991713.0,,,,,,,
Ivy Tech Community College-Kokomo,991735.0,,,,,,,
Ivy Tech Community College-Lafayette,991715.0,,,,,,,
Ivy Tech Community College-Northeast,991720.0,,,,,,,
Ivy Tech Community College-South Central,991745.0,,,,,,,
Ivy Tech Community College-Southwest,991747.0,,,,,,,
Ivy Tech Community College-Wabash Valley,991744.0,,,,,,,
Ivy Tech Community College-Richmond,991725.0,,,,,,,
Ivy Tech Community College-Northwest,991731.0,,,,,,,
Ivy Tech Community College-Southeast,991752.0,,,,,,,
Ivy Tech Community College-Bloomington,991750.0,,,,,,,
Baker University School of Nursing,190302.0,0.9341,1102.0,,,,,
Baker University School of Professional and Graduate Studies and Graduate School of Education,190301.0,0.9341,1102.0,,,,,
Coffeyville Technical Campus,191008.0,,,,,,,
Columbus Technical Campus,191007.0,,,,,,,
Old Town Barber College - KC,2134802.0,,,,,,,
PJ's College of Cosmetology- Greenfield,2337201.0,,,,,,,
PJ's College of Cosmetology- Muncie,2337205.0,,,,,,,
PJ's College of Cosmetology- Indianapolis,2337203.0,,,,,,,
PJ's College of Cosmetology- Plainfield,2337207.0,,,,,,,
PJ's College of Cosmetology- Louisville,2337208.0,,,,,,,
Southeastern Louisiana University - EBR Parish School System Prof Dev,202401.0,0.9737,1105.0,,,,,
Southeastern Louisiana University - St Amant High School,202403.0,0.9737,1105.0,,,,,
Southeastern Louisiana University - Destrahan High School,202406.0,0.9737,1105.0,,,,,
Southeastern Louisiana University - Albert Cammon Middle School,202407.0,0.9737,1105.0,,,,,
Empire Beauty School-Bangor,945903.0,,,,,,,
Cecil College - Elkton Station,830801.0,,,,,,,
Hillsdale Beauty College,2595701.0,,,,,,,
Baker College of Auburn Hills,467305.0,0.5376,,,,,,
Baker College of Cadillac,467301.0,0.5376,,,,,,
Baker College of Jackson,467309.0,0.5376,,,,,,
Baker College of Muskegon,467303.0,0.5376,,,,,,
Baker College of Port Huron,467306.0,0.5376,,,,,,
Baker College Center for Graduate Studies,467313.0,0.5376,,,,,,
Calvin University - Handlon Campus,224101.0,0.7321,1229.0,,,,,
Davenport University-Warren Location,224931.0,0.9256,,,,,,
Davenport University-Kalamazoo Location,224902.0,0.9256,,,,,,
Davenport University-Lansing Location,224901.0,0.9256,,,,,,
Davenport University-Midland Location,224942.0,0.9256,,,,,,
Davenport University-Holland Location,224907.0,0.9256,,,,,,
Davenport University-Flint Location,224930.0,0.9256,,,,,,
Davenport University-Traverse City Location,224914.0,0.9256,,,,,,
Davenport University-Livonia Location,224940.0,0.9256,,,,,,
Davenport University-Grand Rapids Downtown,224946.0,0.9256,,,,,,
Davenport University - Treasury Site Dimondale,224947.0,0.9256,,,,,,
Davenport University - Wayne CCCD,224949.0,0.9256,,,,,,
Davenport University - Macomb CC,224950.0,0.9256,,,,,,
Davenport University - Schoolcraft College,224951.0,0.9256,,,,,,
Davenport University - Detroit,224952.0,0.9256,,,,,,
Central Lakes College-Staples Campus,233919.0,,,,,,,
M State - Detroit Lakes Campus,554107.0,,,,,,,
M State - Moorhead Campus,554105.0,,,,,,,
M State - Wadena Campus,554106.0,,,,,,,
South Central College-Faribault,553701.0,,,,,,,
Mayo Clinic College of Medicine and Science - Florida,1173208.0,0.313,,,,,,
Mayo Clinic College of Medicine and Science - Arizona,1173209.0,0.313,,,,,,
Northland Community and Technical College - East Grand Forks,238505.0,,,,,,,
Rasmussen University-Eagan,869406.0,,,,,,,
Rasmussen University-Mankato,869409.0,,,,,,,
Rasmussen University-Brooklyn Park,869401.0,,,,,,,
Rasmussen University-Lake Elmo/Woodbury,869412.0,,,,,,,
Rasmussen University-Blaine,869417.0,,,,,,,
Minnesota State CollegeSoutheast-Red Wing Campus,239301.0,,,,,,,
Copiah-Lincoln Community College Simpson County Center,240202.0,,,,,,,
Copiah-Lincoln Community College-Natchez Campus,240201.0,,,,,,,
Pearl River Community College-Forrest County Center,243001.0,,,,,,,
Columbia College - Redstone Arsenal,245602.0,,,,,,,
Columbia College - Denver,245605.0,,,,,,,
Columbia College - NAS Jacksonville,245606.0,,,,,,,
Columbia College - Orlando,245607.0,,,,,,,
Columbia College - Crystal Lake Campus,245609.0,,,,,,,
Columbia College - Kansas City,245610.0,,,,,,,
Columbia College - Fort Leonard Wood,245612.0,,,,,,,
Columbia College - Jefferson City,245613.0,,,,,,,
Columbia College - Lake Ozark,245614.0,,,,,,,
Columbia College - Saint Louis,245615.0,,,,,,,
Columbia College - Fort Worth,245618.0,,,,,,,
Columbia College - Salt Lake,245619.0,,,,,,,
Columbia College - Lake County,245620.0,,,,,,,
Columbia College - Naval Station Everett/Marysville,245622.0,,,,,,,
Columbia College - Freeport,245623.0,,,,,,,
Columbia College - Springfield,245627.0,,,,,,,
Columbia College - Rolla,245628.0,,,,,,,
Columbia College - Los Alamitos,245629.0,,,,,,,
Columbia College - Lemoore,245636.0,,,,,,,
Columbia College - San Luis Obispo,245637.0,,,,,,,
Columbia College - Fort Stewart,245638.0,,,,,,,
Columbia College - Hunter Army Airfield,245639.0,,,,,,,
Columbia College - Elgin,245640.0,,,,,,,
Columbia College - Hancock Field,245641.0,,,,,,,
Columbia College - Whidbey Island,245642.0,,,,,,,
Columbia College - Fort Drum,245643.0,,,,,,,
Columbia College -  Jacksonville,245644.0,,,,,,,
Columbia College - Fort Sill,245646.0,,,,,,,
Columbia College - San Diego,245648.0,,,,,,,
Columbia College - Mesquite,245649.0,,,,,,,
Columbia College - Waynesville,245650.0,,,,,,,
Columbia College - Naval Base San Diego,245651.0,,,,,,,
Columbia College - Imperial,245652.0,,,,,,,
Columbia College - NSB Kings Bay,245653.0,,,,,,,
Columbia College - Waynesville,245654.0,,,,,,,
Columbia College - Minot AFB,245655.0,,,,,,,
Columbia College - Springfield TMobile,245656.0,,,,,,,
Columbia College - Eastfield Pleasant Grove,245657.0,,,,,,,
Columbia College - Fort Leonard Wood 58th Trans BN,245658.0,,,,,,,
Columbia College - USCG Base Honolulu,245659.0,,,,,,,
Columbia College - Tavares PD,245660.0,,,,,,,
Evangel University - Assemblies of God Theological Seminary,246302.0,0.9542,,,,,,
City College Montana State University Billings,253001.0,,,,,,,
New Hampshire Institute for Therapeutic Arts,3729301.0,,,,,,,
Monmouth University -  Monmouth Park Corporate Center,261601.0,0.7893,1130.0,,,,,
Bard College - Holyoke Microcollege,267109.0,0.5741,,,,,,
Bard College - Coxsackie Correctional Facility,267110.0,0.5741,,,,,,
Bard College - Eastern NY Correctional Facility,267111.0,0.5741,,,,,,
Bard College - Fishkill Correctional Facility,267112.0,0.5741,,,,,,
Bard College - Green Haven Correctional Facility,267113.0,0.5741,,,,,,
Bard College - Taconic Correctional Facility,267114.0,0.5741,,,,,,
Bard College - Woodbourne Correctional Facility,267115.0,0.5741,,,,,,
Bard College - BHSEC Newark,267116.0,0.5741,,,,,,
Bard College - Brooklyn Public Library,267117.0,0.5741,,,,,,
Bard College - MAT Program CA,267118.0,0.5741,,,,,,
Berkeley College - Westchester Campus,739402.0,,,,,,,
Bryant & Stratton College-Syracuse,267805.0,,,,,,,
Bryant & Stratton College-Amherst,267801.0,,,,,,,
Bryant & Stratton College-Southtowns,267802.0,,,,,,,
Bryant & Stratton College-Henrietta,267804.0,,,,,,,
CUNY Brooklyn College - Feirstein Graduate School of Cinema,268701.0,0.4974,1105.0,,,,,
Jamestown Business College -,849501.0,0.9786,,,,,,
NYSMedical&Dental Assistants - American Institute of Clinical Massage,1055101.0,,,,,,,
Pratt Manhattan-A Division of Pratt Institute,279803.0,0.6594,1245.0,,,,,
Rabbinical Seminary of America-Ma'yan HaTorah,397801.0,0.9828,,,,,,
Saint Elizabeth College of Nursing,646101.0,0.3333,,,,,,
Saint John's University - Staten Island Campus,282301.0,0.7507,1198.0,,,,,
Winston - Salem Barber School - Satellite,3009501.0,,,,,,,
Bryant & Stratton College-Akron,267817.0,,,,,,,
Bryant & Stratton College-Solon,267809.0,,,,,,,
Bryant & Stratton College-Cleveland,267810.0,,,,,,,
Kettering College - Ollie Davis Medical Arts and Education Center,703502.0,0.213,1105.0,,,,,
Mount Carmel College of Nursing - Fairfield,3071901.0,0.8082,1050.0,,,,,
University of Oklahoma - Douglass Learning Center,318465.0,0.8338,1233.0,,,,,
University of Oklahoma - Ft. Benning GA - AP,318466.0,0.8338,1233.0,,,,,
University of Oklahoma - Nellis Air Force Base,318467.0,0.8338,1233.0,,,,,
